ID,Text,Comment
Knatte.DiagonalS.FlavorDescription,"平台很稳固，完美符合需求。",-
//,//,
Knatte.DiagonalW.DisplayName,"三棱柱防洪堤",-
Knatte.DiagonalW.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.DiagonalW.FlavorDescription,"适合用在大坝的转角处。",-
//,//,
Knatte.InvCorner.DisplayName,"截角装饰块 1x1",-
Knatte.InvCorner.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.InvCorner.FlavorDescription,"摔在这上面还算安全。",-
//,//,
Knatte.InvCornerW.DisplayName,"截角防洪堤 1x1",-
Knatte.InvCornerW.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.InvCornerW.FlavorDescription,"适合用在大坝的转角处。",-
//,//,
Knatte.Slope.DisplayName,"斜坡装饰块 1x1",-
Knatte.Slope.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Slope.FlavorDescription,"可以在上面滑滑梯！",-
//,//,
Knatte.CornerSlope.DisplayName,"凹棱装饰块 1x1",-
Knatte.CornerSlope.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.CornerSlope.FlavorDescription,"摔在这上面还算安全。",-
//,//,
Knatte.Square.DisplayName,"装饰块",-
Knatte.Square.Description,"不能阻断水流。",-
Knatte.Square.FlavorDescription,"“明明一模一样，为什么会漏水呢？”——海狸建筑工",-
//,//,
Knatte.Square2W.DisplayName,"防洪堤 2x2",-
Knatte.Square3W.DisplayName,"防洪堤 3x3",-
Knatte.SquareW.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.SquareW.FlavorDescription,"“要建的数量少了，但要用的材料多了？”——海狸建筑工",-
//,//,
Knatte.SquareW1x2.DisplayName,"防洪堤 1x2",-
Knatte.SquareW1x3.DisplayName,"防洪堤 1x3",-
Knatte.SquareW2x1.DisplayName,"防洪堤 2x1",-
Knatte.SquareW2x3.DisplayName,"防洪堤 2x3",-
Knatte.SquareW3x1.DisplayName,"防洪堤 3x1",-
Knatte.SquareW3x2.DisplayName,"防洪堤 3x2",-
//,//,
//,//,
Knatte.HighDam.DisplayName,"高水坝",-
Knatte.HighDam.Description,"能阻断更多水流的水坝。<br><color=#FF6600>阻断高度为0.85米。</color>",-
Knatte.HighDam.FlavorDescription,"改良后的水坝能拦截更多的水，但也更容易溢出。",-
//,//,
Knatte.Corner2X.DisplayName,"三棱锥装饰块 2x1",-
Knatte.Corner2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Corner2X.FlavorDescription,"可千万不能摔在这上面。",-
//,//,
Knatte.SQCorner2X.DisplayName,"四棱锥装饰块 2x1",-
Knatte.SQCorner2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.SQCorner2X.FlavorDescription,"可千万不能摔在这上面。",-
//,//,
Knatte.Diagonal2X.DisplayName,"三棱柱装饰块 2x1",-
Knatte.Diagonal2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Diagonal2X.FlavorDescription,"体积减半，所以材料也减半。",-
//,//,
Knatte.InvCornerS2X.DisplayName,"带平台截角装饰块 2x1",-
Knatte.InvCornerS2X.Description,"不同形状的装饰块，顶部有平台，不能阻断水流。",-
Knatte.InvCornerS2X.FlavorDescription,"平台很稳固，完美符合需求。",-
//,//,
Knatte.InvCorner2X.DisplayName,"截角装饰块 3x1",-
Knatte.InvCorner2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.InvCorner2X.FlavorDescription,"摔在这上面还算安全。",-
//,//,
Knatte.InvCornerW2X.DisplayName,"截角防洪堤 2x1",-
Knatte.InvCornerW2X.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.InvCornerW2X.FlavorDescription,"适合用在大坝的转角处。",-
//,//,
Knatte.Slope2X.DisplayName,"斜坡装饰块 2x1",-
Knatte.Slope2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Slope2X.FlavorDescription,"可以在上面滑滑梯！",-
//,//,
Knatte.CornerSlope2X.DisplayName,"凹棱装饰块 2x1",-
Knatte.CornerSlope2X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.CornerSlope2X.FlavorDescription,"摔在这上面还算安全。",-
//,//,
Knatte.Corner3X.DisplayName,"三/四棱锥装饰块 3x1",-
Knatte.Corner3X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Corner3X.FlavorDescription,"可千万不能摔在这上面。",-
//,//,
Knatte.InvCorner3X.DisplayName,"截角/凹棱装饰块 3x1",-
Knatte.InvCorner3X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.InvCorner3X.FlavorDescription,"摔在这上面还算安全。",-
//,//,
Knatte.Slope3X.DisplayName,"斜坡装饰块 3x1",-
Knatte.Slope3X.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Slope3X.FlavorDescription,"可以在上面滑滑梯！",-
//,//,
Knatte.InvCornerW3X.DisplayName,"截角防洪堤 3x1",-
Knatte.InvCornerW3X.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.InvCornerW3X.FlavorDescription,"适合用在大坝的转角处。",-
//,//,
Knatte.SlopeW_1.DisplayName,"斜坡防洪堤 1x1",-
Knatte.SlopeW_2.DisplayName,"斜坡防洪堤 2x1",-
Knatte.SlopeW_3.DisplayName,"斜坡防洪堤 3x1",-
Knatte.SlopeW.Description,"不同形状的防洪堤，能完全阻断水流。",-
Knatte.SlopeW.FlavorDescription,"适合用在大坝的外立面。",
//,//,
Knatte.SlopeS.DisplayName,"木楼梯装饰块",-
Knatte.SlopeS.Description,"带有木楼梯的三角形装饰块，不能阻断水流。",-
Knatte.SlopeS.FlavorDescription,"不能在下面玩捉迷藏了……",-
//,//,
Knatte.DiagPath.DisplayName,"斜角道路",-
Knatte.DiagPath.Description,"斜向的道路，能铺设在防洪堤或装饰块上。<br><color=#FF6600>仅供美观，实际上海狸走的仍是折线。</color>",-
Knatte.DiagPath.FlavorDescription,"海狸折返障碍跑！",-
//,//,
Knatte.ToolGroup.DecorationBlocks,"装饰块",-
//,//,
Knatte.CategoryDam.DisplayName,"木质装饰块",-
Knatte.CategoryDam.Des,"不能阻断水流。",-
//,//,
Knatte.CategoryLevees.DisplayName,"多边形防洪堤",-
Knatte.CategoryLeveesSQ.DisplayName,"方形防洪堤",-
//,//,
Knatte.CategoryPillar.DisplayName,"支柱",-
Knatte.CategoryPillar.Des,"能支撑其他建筑。",-
//,//,
Knatte.CategoryDam2.DisplayName,"木质悬挑装饰块",-
Knatte.CategoryDam2.Des,"不能阻断水流。",-
//,//,
Knatte.DoubleInvSlope.DisplayName,"倒勾悬挑装饰块 1x3",-
Knatte.DoubleInvSlope.Description,"不同形状的装饰块，部分悬空，不能阻断水流。",-
Knatte.DoubleInvSlope.FlavorDescription,"恐高者禁止攀登。",-
//,//,
Knatte.Square1x2.DisplayName,"装饰块 1x2",-
Knatte.Square1x3.DisplayName,"装饰块 1x3",-
Knatte.Square_B.Description,"不同形状的装饰块，不能阻断水流。",-
Knatte.Square_B.FlavorDescription,"“明明一模一样，为什么会漏水呢？”——海狸建筑工",-
//,//,
Knatte.InvSlope1x1.DisplayName,"悬挑装饰块 1x2",-
Knatte.InvSlope1x2.DisplayName,"悬挑装饰块 1x3",-
Knatte.InvSlope1x3.DisplayName,"悬挑装饰块 1x4",-
Knatte.InvSlope2x1.DisplayName,"悬挑装饰块 2x2",-
Knatte.InvSlope.Description,"不同形状的装饰块，部分悬空，不能阻断水流。",-
Knatte.InvSlope.FlavorDescription,"恐高者禁止攀登。",-
//,//,
Knatte.InvTrapezium1x1.DisplayName,"双向悬挑装饰块 1x3",-
//,//,
Knatte.BlockDecoration.DisplaynameLocKey,"大坝景观",-
Knatte.InvSlopeW1x1.DisplayName,"悬挑防洪堤 1x2",-
Knatte.InvSlopeW1x2.DisplayName,"悬挑防洪堤 1x3",-
Knatte.InvSlopeW1x3.DisplayName,"悬挑防洪堤 1x4",-
Knatte.InvSlopeW2x1.DisplayName,"悬挑防洪堤 2x2",-
Knatte.InvSlopeW.Description,"不同形状的防洪堤，部分悬空，能完全阻断水流。",
Knatte.InvSlopeW.FlavorDescription,"适合用在大坝的顶部或底部。",
//,//,
Knatte.InvTrapeziumW1x1.DisplayName,"双向悬挑防洪堤 1x3",
Knatte.DoubleInvSlopeW.Description,"不同形状的防洪堤，部分悬空，能完全阻断水流。",
Knatte.DoubleInvSlopeW.FlavorDescription,"恐高者禁止攀登。",
//,//,
Knatte.InvSlopeW..FlavorDescription,"适合用在大坝的顶部或底部。",

#3297381284_Unstuckify_2.0.0
Tobbert.Unstuckify.UnstuckifyButton,"解救",-
Tobbert.Unstuckify.Setting.Header,"解救迷路海狸",-
Tobbert.Unstuckify.Setting.Label,"自动解救",-

#3297796618_Extra_Terrain_Tools_0.9.1
TerrainTools.ToolGroupButton,"拓展地形工具",-
TerrainTools.Keybinding.Undo,"拓展地形工具 - 撤销",-
TerrainTools.Keybinding.FastUndo,"拓展地形工具 - 撤销5次",-
TerrainTools.Keybinding.Redo,"拓展地形工具 - 重做",-
TerrainTools.Keybinding.FastRedo,"拓展地形工具 - 重做5次",-
TerrainTools.Keybinding.CycleMode,"拓展地形工具 - 切换",-

#3298293451_BuildingPath_1.7.0
Need.Path.DisplayName,快捷通道,-

#3303743696_Big_Signs_3.0.5.183
BigSigns.Groups.Capitals,"字母立牌",-
BigSigns.Groups.Numbers,"数字立牌",-
BigSigns.Groups.Accents,"音标装饰牌",-
BigSigns.Buildings.0.DisplayName,"数字0",-
BigSigns.Buildings.1.DisplayName,"数字1",-
BigSigns.Buildings.2.DisplayName,"数字2",-
BigSigns.Buildings.3.DisplayName,"数字3",-
BigSigns.Buildings.4.DisplayName,"数字4",-
BigSigns.Buildings.5.DisplayName,"数字5",-
BigSigns.Buildings.6.DisplayName,"数字6",-
BigSigns.Buildings.7.DisplayName,"数字7",-
BigSigns.Buildings.8.DisplayName,"数字8",-
BigSigns.Buildings.9.DisplayName,"数字9",-
BigSigns.Buildings.A.DisplayName,"字母A",-
BigSigns.Buildings.B.DisplayName,"字母B",-
BigSigns.Buildings.C.DisplayName,"字母C",-
BigSigns.Buildings.D.DisplayName,"字母D",-
BigSigns.Buildings.E.DisplayName,"字母E",-
BigSigns.Buildings.F.DisplayName,"字母F",-
BigSigns.Buildings.G.DisplayName,"字母G",-
BigSigns.Buildings.H.DisplayName,"字母H",-
BigSigns.Buildings.I.DisplayName,"字母I",-
BigSigns.Buildings.J.DisplayName,"字母J",-
BigSigns.Buildings.K.DisplayName,"字母K",-
BigSigns.Buildings.L.DisplayName,"字母L",-
BigSigns.Buildings.M.DisplayName,"字母M",-
BigSigns.Buildings.N.DisplayName,"字母N",-
BigSigns.Buildings.O.DisplayName,"字母O",-
BigSigns.Buildings.P.DisplayName,"字母P",-
BigSigns.Buildings.Q.DisplayName,"字母Q",-
BigSigns.Buildings.R.DisplayName,"字母R",-
BigSigns.Buildings.S.DisplayName,"字母S",-
BigSigns.Buildings.T.DisplayName,"字母T",-
BigSigns.Buildings.U.DisplayName,"字母U",-
BigSigns.Buildings.V.DisplayName,"字母V",-
BigSigns.Buildings.W.DisplayName,"字母W",-
BigSigns.Buildings.X.DisplayName,"字母X",-
BigSigns.Buildings.Y.DisplayName,"字母Y",-
BigSigns.Buildings.Z.DisplayName,"字母Z",-
BigSigns.Buildings.Ampersand.DisplayName,"与符号",-
BigSigns.Buildings.Acute.DisplayName,"锐音符",-
BigSigns.Buildings.AELigature.DisplayName,"AE连音",-
BigSigns.Buildings.Bolle.DisplayName,"圆圈符",-
BigSigns.Buildings.Cedilla.DisplayName,"尖音符",-
BigSigns.Buildings.Grave.DisplayName,"重音符",-
BigSigns.Buildings.Macron.DisplayName,"长音符",-
BigSigns.Buildings.OELigature.DisplayName,"OE连音",-
BigSigns.Buildings.OStreg.DisplayName,"空符号",-
BigSigns.Buildings.Szlig.DisplayName,"SZ连音",-
BigSigns.Buildings.Tilde.DisplayName,"波浪符",-
BigSigns.Buildings.Umlaut.DisplayName,"变音符",-
BigSigns.Buildings.Sign.Description,"用来竖起警示语，或者只是为了好看。",-
BigSigns.Buildings.Sign.FlavorDescription,"有话就要大声喊出来！",-
BigSigns.Groups.Specials,"特殊立牌",-
//,//,
BigSigns.Buildings.Circumflex.DisplayName,"抑扬符",-
BigSigns.Buildings.Eth.DisplayName,"EZ连音",-

#3305038022_Smart_Power_1.11.2
IgorZ.SmartPower.BatteryCapacity,"电池上限/当前：{0} / {1}",-
IgorZ.SmartPower.BatteryCharging,"电池充能 (剩余时间)：<GreenHighlight>🡅</GreenHighlight>{0} ({1})",-
IgorZ.SmartPower.BatteryDischarging,"电池耗能 (剩余时间)：<RedHighlight>🡇</RedHighlight>{0} ({1})",-
IgorZ.SmartPower.PoweredGenerator.NeverStop,"让此发动机持续运行",-
IgorZ.SmartPower.PoweredGenerator.Automated,"让此能量轮自动启停",-
IgorZ.SmartPower.PoweredGenerator.ChargeBatteriesRangeText,"维持电池容量为 {0}% - {1}%",-
IgorZ.SmartPower.PoweredGenerator.ApplyToAllGenerators,"应用于所有同类建筑",
IgorZ.SmartPower.PoweredGenerator.AppliedToGenerators,"已应用于 {0} 个同类建筑",
IgorZ.SmartPower.MechanicalBuilding.NoWorkersStatus,"<SolidHighlight>⏻</SolidHighlight> 工狸临时离岗",-
IgorZ.SmartPower.MechanicalBuilding.NoFuelStatus,"<SolidHighlight>⏻</SolidHighlight> 建筑缺乏燃料",-
IgorZ.SmartPower.MechanicalBuilding.NoInputStatus,"<SolidHighlight>⏻</SolidHighlight> 建筑缺乏原料",-
IgorZ.SmartPower.MechanicalBuilding.BlockedOutputStatus,"<SolidHighlight>⏻</SolidHighlight> 建筑产物已满",-
IgorZ.SmartPower.MechanicalBuilding.PowerSavingModeStatus,"节能模式",-

#3313990688_More_Bombs_0.6.5.00
Cadre.Group.Bombs.DisplayName,"拓展炸弹",-
Cadre.Quadramite.DisplayName,"四重炸弹",-
Cadre.Quadramite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quadramite.FlavourDescription,"为了在末世生存下去，海狸需要使用更极端的手段。",-
Cadre.Quintamite.DisplayName,"五重炸弹",-
Cadre.Quintamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quintamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Hexamite.DisplayName,"六重炸弹",-
Cadre.Hexamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Hexamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Septamite.DisplayName,"七重炸弹",-
Cadre.Septamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Septamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Octamite.DisplayName,"八重炸弹",-
Cadre.Octamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Octamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Nonamite.DisplayName,"九重炸弹",-
Cadre.Nonamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Nonamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Decamite.DisplayName,"十重炸弹",-
Cadre.Decamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Decamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Undecamite.DisplayName,"十一重炸弹",-
Cadre.Undecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Undecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Dodecamite.DisplayName,"十二重炸弹",-
Cadre.Dodecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Dodecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Tredecamite.DisplayName,"十三重炸弹",-
Cadre.Tredecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Tredecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quadradecamite.DisplayName,"十四重炸弹",-
Cadre.Quadradecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quadradecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quintadecamite.DisplayName,"十五重炸弹",-
Cadre.Quintadecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Quintadecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Hexadecamite.DisplayName,"十六重炸弹",-
Cadre.Hexadecamite.Description,"摧毁下方地面，并引爆附近的炸弹。",-
Cadre.Hexadecamite.FlavourDescription,"摧毁下方地面，并引爆附近的炸弹。",-

#3316292521_AquaCadre_0.6.5.02
Cadre.Group.AquaPiles.DisplayName,"防水材料堆",-
Cadre.Group.AquaTanks.DisplayName,"防水储水罐",-
Cadre.Group.AquaWarehouses.DisplayName,"防水仓库",-
Cadre.LogLadder.DisplayName,"攀爬楼梯",-
Cadre.LogLadder.Description,"用海狸啃过的原木制成，能让海狸上下移动。",-
Cadre.LogLadder.FlavourDescription,"当然，这根原木已经被清洗干净了。",-
Cadre.AquaSmallPile.DisplayName,"防水小型材料堆",-
Cadre.AquaSmallPile.Description,"储存大型资源，可以放置在水下。",-
Cadre.AquaSmallPile.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaMediumPile.DisplayName,"防水大型材料堆",-
Cadre.AquaMediumPile.Description,"储存大型资源，可以放置在水下。",-
Cadre.AquaMediumPile.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaBuriedPile.DisplayName,"防水地下材料堆",-
Cadre.AquaBuriedPile.Description,"储存大型资源，可以放置在水下。",-
Cadre.AquaBuriedPile.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaSmallTank.DisplayName,"防水小型储水罐",-
Cadre.AquaSmallTank.Description,"储存液体，可以放置在水下。",-
Cadre.AquaSmallTank.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaMediumTank.DisplayName,"防水中型储水罐",-
Cadre.AquaMediumTank.Description,"储存液体，可以放置在水下。",-
Cadre.AquaMediumTank.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaLargeTank.DisplayName,"防水大型储水罐",-
Cadre.AquaLargeTank.Description,"储存液体，可以放置在水下。",-
Cadre.AquaLargeTank.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaSmallWarehouse.DisplayName,"防水小型仓库",-
Cadre.AquaSmallWarehouse.Description,"储存物品，可以放置在水下。",-
Cadre.AquaSmallWarehouse.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaMediumWarehouse.DisplayName,"防水中型仓库",-
Cadre.AquaMediumWarehouse.Description,"储存物品，可以放置在水下。",-
Cadre.AquaMediumWarehouse.FlavourDescription,"集合了神尾与铁牙的智慧。",-
Cadre.AquaLargeWarehouse.DisplayName,"防水大型仓库",-
